Algorithm: Prim's MST
31758 34926 11
20758 49301 23
49301 10362 1
10362 23921 5
23921 27912 4
27912 33740 12
33740 6958 12
20837 5971 23
20945 17391 23
17391 14153 10
14153 42973 13
20965 25077 23
21013 15590 23
21104 6772 23
21224 20044 23
20044 37028 11
21265 27745 23
21277 25796 23
25796 37115 1
21310 25444 23
21343 23110 23
21379 41940 23
21387 49371 23
49371 35034 13
21426 22000 23
21493 18221 23
21535 9329 23
9329 25554 18
25554 29142 2
21574 32267 23
32267 16285 7
16285 39875 3
21576 244 23
21608 3592 23
21667 20034 23
20034 32059 4
20034 48589 11
48589 39354 2
48589 47808 10
39354 10974 15
10974 34849 11
20034 30057 21
21685 27660 23
27660 25012 12
25012 23415 6
21704 11859 23
11859 43852 23
43852 29558 12
29558 22144 9
22144 14594 10
21757 1404 23
1404 16134 10
16134 47481 13
1404 22338 18
22338 5834 20
21762 12605 23
21770 24035 23
21788 16932 23
21803 2261 23
2261 962 17
21887 37389 23
37389 8039 13
21912 35585 23
22063 16011 23
16011 25024 23
22073 45616 23
22079 40571 23
22104 38302 23
22169 12439 23
22224 23359 23
22239 49034 23
22246 39227 23
22261 44020 23
22315 14565 23
14565 37092 11
22374 36141 23
22397 8214 23
8214 8893 13
8214 29473 21
22429 22726 23
22493 9291 23
9291 38677 7
22550 14595 23
22666 48288 23
22723 39671 23
39671 37667 22
22787 46403 23
22977 17747 23
23043 5261 23
23154 48467 23
23208 16471 23
23254 42686 23
23302 40999 23
23369 33514 23
23447 8901 23
8901 47541 7
8901 3410 14
8901 20853 21
8901 22889 21
3410 9703 23
23488 43895 23
43895 28632 22
28632 33698 20
33698 38692 16
23551 24771 23
23615 11132 23
11132 5450 13
5450 36433 18
36433 18884 11
11132 20317 21
20317 47636 2
20317 44750 13
36433 47813 22
23668 2521 23
23751 35522 23
23847 3341 23
23933 37106 23
37106 30242 16
30242 45498 16
45498 13660 22
13660 34151 6
34151 11518 2
11518 16591 17
24109 11825 23
24141 47377 23
24174 6363 23
24179 32029 23
32029 22035 7
24211 34766 23
34766 33604 1
34766 46768 7
33604 10025 8
10025 41396 14
24315 47712 23
24331 16218 23
24332 40702 23
24409 32862 23
24463 18399 23
18399 48368 2
18399 28896 6
48368 37804 14
37804 20010 11
28896 22808 20
22808 41832 16
41832 36189 7
24486 25174 23
24508 35038 23
24638 48138 23
48138 28213 9
24639 38626 23
38626 10044 3
24717 12512 23
24755 14813 23
24811 31303 23
24836 8385 23
24857 13220 23
24865 35671 23
35671 31568 13
35671 11624 22
11624 19888 20
11624 31766 21
31766 49433 12
31766 22017 15
22017 46575 8
31766 24224 19
24865 38167 23
38167 48765 10
24912 26247 23
25077 48762 23
25097 8692 23
25167 42890 23
25386 3702 23
3702 697 9
25395 29651 23
25422 33441 23
33441 3568 11
25428 45255 23
45255 38599 10
25524 7006 23
25584 26298 23
26298 29763 10
25776 386 23
25778 41639 23
25849 41955 23
26099 11449 23
11449 42893 4
11449 8346 15
8346 10128 15
11449 44058 21
26317 25343 23
26393 23943 23
26399 20972 23
20972 15886 1
26425 13375 23
13375 37612 14
37612 22019 7
26429 47327 23
26546 38448 23
38448 18966 9
26582 33598 23
33598 46973 1
26684 37893 23
26685 28963 23
26718 48338 23
26804 46227 23
26847 38082 23
26923 23083 23
23083 19144 5
26958 14599 23
26980 14276 23
27085 36765 23
27174 2536 23
27267 789 23
789 6150 3
27284 10437 23
10437 20359 11
10437 43021 11
10437 22269 14
27334 43650 23
27403 17644 23
27427 28104 23
28104 18168 15
27450 22919 23
27658 39551 23
27666 14803 23
27746 44644 23
44644 1113 6
27835 49775 23
27899 20439 23
27906 28240 23
28240 42299 7
28006 36651 23
28206 36619 23
36619 9084 9
9084 44557 18
44557 38178 7
44557 46752 22
28229 36635 23
36635 18512 11
28272 48684 23
28352 39736 23
28355 14261 23
28417 26406 23
28516 7897 23
7897 14389 6
14389 16877 9
14389 27549 10
14389 16020 18
7897 5977 20
5977 45121 12
5977 17955 18
28540 34566 23
28913 45424 23
28981 43795 23
29040 27124 23
29070 4508 23
4508 5976 22
5976 31685 19
4508 11472 22
29136 40673 23
29205 44165 23
29250 44635 23
29270 47446 23
29301 46867 23
29338 6216 23
29348 33475 23
33475 42730 11
42730 12764 15
29383 44010 23
44010 42346 10
42346 36657 7
29423 40359 23
40359 4966 22
29456 37737 23
29488 27534 23
27534 20400 4
20400 45716 2
20400 21777 20
29500 33247 23
33247 31080 9
29547 43257 23
43257 3265 9
3265 49851 2
43257 45052 12
29587 35346 23
29636 32943 23
29799 599 23
599 25771 23
29825 46026 23
29885 31152 23
31152 32724 17
32724 43886 13
29915 44510 23
29983 27025 23
29986 41365 23
41365 18 8
41365 37763 8
37763 25028 19
25028 17068 19
30007 8528 23
30016 23328 23
23328 45787 4
23328 18230 19
18230 15138 7
30082 14176 23
30084 46324 23
30089 26357 23
30278 5164 23
5164 19640 2
19640 14639 12
30326 25773 23
30490 6482 23
30587 49044 23
49044 13111 22
13111 856 2
30722 47054 23
47054 48440 10
48440 29944 10
48440 45693 13
45693 16208 15
16208 30152 10
29944 39233 19
30772 13097 23
30821 2449 23
2449 2993 8
30909 14250 23
14250 40224 19
30936 42747 23
42747 12462 9
12462 48254 12
30953 19551 23
19551 37598 1
19551 21623 2
19551 20344 20
20344 22343 19
22343 36884 2
22343 41596 20
41596 39766 12
30977 8928 23
8928 2767 10
2767 3272 2
2767 811 10
30999 21211 23
21211 1966 1
31013 26234 23
26234 33878 10
26234 37743 15
37743 37597 14
37597 39053 21
26234 41497 22
41497 26336 16
26336 39211 17
39211 46197 3
31068 48925 23
31191 5389 23
5389 10593 6
31242 30811 23
30811 35517 6
31341 29446 23
31347 43092 23
31348 24635 23
31547 947 23
31859 47220 23
31884 28964 23
28964 24693 10
32198 30755 23
32215 47675 23
32226 42873 23
42873 48323 13
32276 42068 23
32318 6600 23
32330 9316 23
9316 11308 10
32346 48375 23
32464 41652 23
32504 15816 23
32533 5639 23
32627 14649 23
32685 10829 23
32729 45971 23
32832 40629 23
32873 9766 23
32979 28900 23
28900 34291 6
32979 33745 23
33156 13819 23
13819 16598 3
13819 12590 5
12590 37731 7
33172 5617 23
33270 39077 23
39077 49885 20
49885 13986 14
33319 9222 23
33514 15962 23
33624 33561 23
33561 26610 5
33628 15407 23
33739 27828 23
33812 22491 23
33901 26164 23
33951 8228 23
34075 30357 23
34106 35547 23
34344 25171 23
34493 12172 23
34544 25119 23
25119 43396 23
34587 36179 23
36179 12739 5
34746 45736 23
34825 36305 23
36305 44784 15
36305 30955 21
30955 9771 9
34982 38272 23
34995 36900 23
35030 46738 23
46738 6428 5
6428 22279 4
46738 30727 19
35055 35975 23
35151 44819 23
35261 28798 23
35297 16827 23
16827 31666 19
31666 1795 13
16827 26093 23
26093 35353 16
35506 21932 23
35506 40584 23
35536 6395 23
6395 19664 4
19664 41514 17
41514 36448 3
35552 26034 23
26034 48304 17
26034 44369 18
35579 25320 23
35585 38348 23
35759 19713 23
19713 30892 21
30892 14381 16
35820 42761 23
42761 43204 9
42761 46901 13
35840 47241 23
35932 47130 23
47130 15215 9
15215 9751 5
9751 16439 8
47130 23396 13
23396 3304 10
3304 7018 13
23396 47540 15
47540 15705 21
15705 32738 6
32738 41808 17
36078 34248 23
36145 24680 23
36157 4076 23
36211 29218 23
36248 25568 23
36300 26106 23
36384 45748 23
45748 11765 16
45748 8359 21
36404 26641 23
36432 46289 23
36482 41193 23
36503 689 23
689 642 18
642 36734 23
36503 29340 23
29340 11787 21
36522 8929 23
8929 36973 13
36973 35981 7
36582 12240 23
12240 36931 12
36637 37584 23
36715 15387 23
15387 28750 21
36818 15047 23
36857 36331 23
37034 26575 23
37181 40320 23
37329 42188 23
37511 33412 23
37552 10175 23
37713 23476 23
23476 27483 15
37748 38745 23
37883 20331 23
38042 914 23
914 38445 17
38075 24710 23
24710 19872 16
38144 34224 23
38252 3842 23
3842 4040 6
38304 7635 23
7635 31111 17
38426 36397 23
38448 10997 23
10997 21474 1
38602 35157 23
38613 32626 23
32626 10543 23
38618 28330 23
38629 38358 23
38637 41647 23
38741 32452 23
38791 7642 23
38791 11858 23
38938 11275 23
39003 28831 23
39028 18406 23
39036 45737 23
39080 20975 23
39086 36594 23
36594 1121 17
1121 30229 3
39098 40950 23
40950 20430 7
20430 47049 17
47049 21664 3
21664 32894 7
39191 15398 23
39292 24003 23
39301 16447 23
16447 12030 17
39497 5320 23
5320 15059 2
39517 11506 23
39602 2505 23
39971 15928 23
39983 17074 23
17074 44124 14
40032 11289 23
11289 18097 10
18097 41690 5
18097 35988 18
40128 49495 23
49495 37026 5
37026 19905 5
19905 10872 7
10872 37914 4
19905 27182 8
27182 32092 4
49495 35972 19
40169 36391 23
40231 23344 23
40234 34332 23
34332 23599 11
34332 3098 15
23599 29173 17
40268 14044 23
40369 49195 23
49195 43154 10
40392 11480 23
11480 26721 5
40402 25040 23
25040 33790 16
40495 36268 23
40510 30695 23
40556 41086 23
41086 34795 17
34795 12973 20
40955 15622 23
40987 23420 23
23420 6651 8
6651 38965 5
6651 39886 11
41029 12076 23
41062 838 23
41094 42159 23
41305 8972 23
41383 37109 23
37109 31603 7
31603 12465 5
37109 4204 16
41390 37434 23
37434 31336 7
31336 18740 18
41396 20699 23
41420 1940 23
41426 36557 23
36557 47480 4
41473 17176 23
41554 43545 23
41596 30166 23
41624 26884 23
26884 11584 11
41709 42770 23
42770 11750 8
41842 12402 23
12402 21793 20
41881 21807 23
41928 46530 23
41942 22275 23
42048 8455 23
42057 24666 23
42057 28050 23
42140 46106 23
46106 17737 18
42151 12551 23
42303 42516 23
42346 5770 23
42387 47648 23
42515 44332 23
44332 34867 10
44332 13847 12
42609 24079 23
42630 35508 23
42637 39674 23
42743 41046 23
42950 31980 23
42983 16133 23
43081 26374 23
43115 17630 23
43127 16956 23
16956 4386 20
4386 11938 6
16956 38549 20
43239 35865 23
43268 33338 23
43327 41691 23
41691 6079 23
6079 20194 1
43339 10271 23
43429 12620 23
12620 35624 23
43514 18476 23
43549 5398 23
5398 39692 21
43628 32818 23
32818 33964 4
32818 23477 17
23477 30238 19
43823 1809 23
43953 7891 23
44116 17739 23
44147 8566 23
44245 31122 23
44347 16984 23
44362 28614 23
44397 29895 23
29895 3676 6
44449 19148 23
44459 42601 23
44492 18166 23
44569 48132 23
44579 5542 23
5542 13696 16
44623 22665 23
22665 37032 16
44926 12350 23
44940 32589 23
44959 21477 23
44978 23041 23
44991 2555 23
2555 38857 19
38857 15021 4
45112 12063 23
12063 31929 10
31929 38693 18
31929 10223 20
10223 41634 10
10223 20776 14
20776 40829 15
20776 44360 17
44360 15559 11
45146 12325 23
45156 48763 23
48763 36354 17
48763 1899 18
48763 39065 21
45221 33849 23
45256 23972 23
45259 30664 23
45371 32297 23
45398 5071 23
45663 39753 23
45722 21052 23
21052 36913 10
45727 37607 23
45729 31006 23
45747 2058 23
2058 5681 4
45879 31037 23
46238 35351 23
46437 4770 23
46508 49355 23
46618 22222 23
46637 48613 23
48613 40772 17
46643 11500 23
46670 31572 23
31572 19772 20
19772 8930 21
46753 41422 23
46806 34367 23
46928 7664 23
7664 35689 18
7664 29749 19
46941 17410 23
46941 41509 23
46967 10528 23
10528 41643 19
41643 38543 5
47108 43105 23
43105 39583 11
47255 2918 23
2918 18388 4
2918 42240 8
42240 48076 6
18388 6427 9
6427 2677 7
2677 15581 1
2677 33052 4
2918 15697 10
18388 26075 13
47306 24329 23
47337 12303 23
12303 27778 3
12303 49455 14
47451 11464 23
11464 7297 3
47500 30830 23
47524 8701 23
47537 46658 23
47574 27946 23
47673 28427 23
28427 11819 14
47709 20110 23
20110 20166 4
47739 17049 23
17049 35748 19
47750 7264 23
47871 43417 23
47990 33772 23
33772 30323 6
30323 24077 3
33772 37813 8
48041 44461 23
48098 24243 23
48156 44885 23
48214 3561 23
3561 41764 3
3561 25827 22
48276 19616 23
19616 45378 8
48323 42102 23
48327 6855 23
6855 21476 17
48386 39047 23
48414 29172 23
29172 23519 19
23519 23717 6
23717 38092 13
23717 12599 20
12599 4891 21
4891 41676 12
48428 30869 23
30869 10501 4
10501 22110 15
22110 13362 8
13362 11150 8
11150 41622 12
10501 19941 16
13362 24977 17
24977 29323 10
22110 19634 18
19634 36951 14
36951 33676 1
33676 34417 10
13362 38381 21
24977 25126 23
48474 26593 23
26593 10565 15
48517 33897 23
48583 33744 23
33744 42919 1
48607 39573 23
39573 19457 15
48741 36839 23
36839 39072 9
36839 1416 15
48793 3013 23
3013 23198 5
3013 8656 22
49215 48552 23
49315 17278 23
17278 30733 2
49334 31548 23
31548 39576 13
31548 32128 23
32128 13048 7
13048 24677 15
49396 14480 23
49491 47562 23
47562 20753 2
47562 638 3
49560 15167 23
15167 12627 20
49724 1948 23
49731 11762 23
11762 21028 10
49745 7429 23
49827 49031 23
49842 8149 23
8149 565 13
8149 13588 13
49875 14548 23
49883 578 23
578 48267 21
49972 8018 23
49973 44578 23
44578 16896 9
16896 9296 16
9296 16221 6
16221 39549 2
44 85 24
85 263 16
85 709 18
709 19784 17
19784 45623 8
135 6198 24
163 5256 24
177 34911 24
34911 14409 5
14409 14882 8
192 432 24
432 4302 6
310 459 24
326 426 24
339 4800 24
415 25898 24
454 46039 24
478 306 24
306 10716 3
306 7 4
486 32505 24
32505 35601 13
32505 3122 16
35601 46633 17
46633 17585 14
17585 44047 6
550 45334 24
45334 28348 5
611 14911 24
629 20665 24
656 19510 24
677 8843 24
8843 37632 2
791 39372 24
812 10816 24
858 2506 24
2506 39615 3
872 48658 24
968 25457 24
1001 1235 24
1235 43518 14
1086 1703 24
1106 5099 24
1142 29222 24
1189 38188 24
38188 36570 2
1204 38460 24
1240 9418 24
1262 11941 24
1338 26389 24
1381 14043 24
1444 25972 24
1445 11892 24
1482 15678 24
1549 9302 24
9302 7195 14
1578 20068 24
1670 41931 24
1675 14030 24
1759 19419 24
19419 27143 7
19419 25578 13
27143 6111 15
6111 36820 1
6111 22683 2
36820 13474 4
1804 44083 24
1870 31159 24
1878 36865 24
36865 31679 1
31679 34147 20
1895 8252 24
1927 29420 24
1931 44281 24
1966 6702 24
6702 22097 7
2013 22474 24
22474 19720 6
2050 26470 24
2170 3181 24
2393 48120 24
2485 357 24
357 14651 7
357 48694 12
14651 41679 22
2485 21017 24
2537 25947 24
2578 42420 24
2651 32895 24
2659 4246 24
4246 6590 2
2681 14524 24
2824 1060 24
1060 21759 9
2866 20532 24
20532 17957 2
2884 29954 24
2922 41167 24
41167 14619 16
2929 620 24
3077 8805 24
8805 32451 12
8805 31127 21
3122 40637 24
3140 32251 24
3207 46719 24
3310 3388 24
3388 24216 1
3388 8324 5
24216 29970 9
3313 46201 24
3314 2179 24
2179 47382 7
47382 32193 9
47382 22331 22
3315 21514 24
21514 6622 7
6622 36353 1
21514 6385 14
6385 4151 22
4151 38077 9
3376 32257 24
32257 45762 14
3376 41827 24
41827 22316 5
22316 30692 23
3461 45166 24
3500 18959 24
3510 27689 24
27689 17596 16
3539 1666 24
3639 10477 24
10477 35607 16
3654 24387 24
3811 32028 24
32028 29215 3
3847 33083 24
3851 2322 24
2322 9474 21
9474 46505 18
46505 41490 14
3870 48215 24
48215 37486 4
3874 28961 24
3896 46431 24
3972 18497 24
3990 5496 24
5496 36901 14
36901 10099 5
4067 4411 24
4411 14890 12
4077 1856 24
4114 25204 24
4175 36085 24
4208 34726 24
34726 17549 23
17549 8058 7
17549 23271 12
4216 11208 24
11208 12813 17
4286 21724 24
21724 45848 6
4343 31724 24
4493 20145 24
20145 28210 1
4603 40191 24
4666 40203 24
40203 4627 7
4627 4532 6
4627 14196 16
4766 27803 24
4817 4548 24
4850 11713 24
4877 32136 24
5186 29832 24
5211 36104 24
5275 15520 24
5325 14744 24
5337 24863 24
5342 42744 24
42744 31869 9
42744 4589 21
5346 22442 24
22442 9204 10
9204 19606 15
19606 29234 2
19606 41354 22
5415 2021 24
5441 4717 24
4717 21744 21
5455 37166 24
5601 17192 24
17192 20623 5
5787 23878 24
23878 44412 1
23878 25109 10
23878 46294 23
5792 1100 24
1100 43912 18
5873 6774 24
6774 36378 15
5982 22182 24
6051 8134 24
6133 22278 24
6195 36056 24
6208 31567 24
6253 33326 24
33326 39695 11
6327 30365 24
30365 34178 12
34178 13165 6
6341 31353 24
31353 15079 7
15079 42163 6
15079 19427 9
6397 13442 24
13442 13265 9
13265 10581 5
10581 3730 5
3730 12904 2
3730 7619 5
12904 13035 14
13265 18787 19
13035 13890 20
6402 33480 24
6412 3415 24
6438 44544 24
6474 44189 24
6488 35257 24
6509 22538 24
22538 40895 16
6519 32657 24
6548 25391 24
6605 35955 24
35955 28061 18
35955 49109 20
49109 14478 8
6685 35201 24
6829 6976 24
6998 48183 24
7008 43212 24
7031 9019 24
7129 9659 24
7162 16714 24
16714 2354 1
2354 2957 15
7285 46012 24
7321 1902 24
7375 8491 24
7381 32490 24
32490 42689 12
7490 10235 24
7560 32566 24
32566 45285 6
32566 7610 7
45285 39656 7
7602 20593 24
7654 36499 24
7733 9215 24
9215 18607 6
7823 1231 24
7833 35291 24
7873 43632 24
7950 48285 24
7999 17687 24
17687 16275 18
16275 40141 15
8038 29195 24
29195 18037 7
29195 1771 22
8194 15065 24
8209 2108 24
8528 7132 24
7132 29046 15
29046 13821 1
13821 13137 6
13821 4585 15
13137 4810 20
4810 46620 4
4810 25160 12
4810 28817 14
28817 43294 2
13137 22753 22
8589 4792 24
8810 42045 24
8827 25569 24
8830 38861 24
38861 35815 6
8901 39267 24
8946 4773 24
8985 1646 24
1646 31604 24
9061 12177 24
9112 37573 24
9174 47177 24
47177 32622 4
9234 17325 24
9234 38260 24
9265 36579 24
36579 34501 3
9297 15224 24
15224 12330 9
12330 1635 7
12330 47067 20
9334 13334 24
13334 20736 7
9372 42811 24
42811 16194 18
16194 42591 3
42591 1699 4
16194 48478 11
42591 18653 13
42591 47914 22
47914 16505 20
9411 29104 24
9426 8065 24
9535 33466 24
33466 29886 2
9554 36280 24
36280 34504 5
34504 25973 18
9573 30071 24
30071 29750 1
29750 26745 12
26745 31580 6
30071 33952 12
31580 38101 13
9581 22716 24
9623 34616 24
34616 32483 4
32483 37574 10
37574 10998 1
9755 13943 24
9814 44724 24
9820 6493 24
6493 13519 1
6493 39051 3
6493 32838 18
9988 29637 24
10008 15352 24
10038 21095 24
10163 3228 24
10203 20372 24
10304 39782 24
10344 6492 24
10392 10039 24
10429 45890 24
10433 6365 24
6365 44096 14
44096 21631 13
6365 41450 22
41450 12969 19
10446 41059 24
41059 20224 10
10519 44254 24
44254 5349 2
44254 2678 12
2678 13802 1
5349 26831 21
10548 12404 24
10605 14138 24
10720 32156 24
32156 12145 2
12145 21981 21
10811 7468 24
10939 32086 24
10984 26773 24
11091 2368 24
2368 19448 4
11111 999 24
11118 34121 24
11157 23179 24
11256 44833 24
11300 24075 24
11309 1282 24
1282 25575 14
11336 18254 24
11534 15186 24
15186 6914 10
11544 36196 24
11679 5832 24
11697 11486 24
11720 32595 24
11766 40937 24
40937 45901 16
11805 46831 24
46831 14719 8
14719 47840 16
11827 2451 24
2451 43546 17
43546 4290 6
4290 19519 11
4290 38988 17
38988 19089 1
19089 9589 16
9589 17572 1
17572 33358 9
11845 15401 24
15401 8912 13
11864 38330 24
38330 2960 22
11897 33588 24
11939 27959 24
12072 3704 24
3704 30037 13
12075 22231 24
12084 11443 24
11443 28876 21
28876 38192 19
38192 35539 14
35539 43245 6
43245 298 8
12084 13547 24
12085 44720 24
44720 17200 8
17200 12208 2
12206 18103 24
12207 23131 24
12241 8440 24
8440 30147 9
30147 25045 23
12272 27978 24
27978 40624 1
12300 25336 24
25336 2057 1
12326 39604 24
12328 36702 24
12340 20174 24
12518 4827 24
12562 10934 24
12611 38813 24
12615 12400 24
12400 31801 22
12630 34040 24
12689 44479 24
44479 44481 1
12692 15326 24
12739 18753 24
18753 30849 11
12839 29468 24
13046 8487 24
8487 5853 3
13063 31962 24
13099 10813 24
10813 6994 5
6994 25347 23
25347 40251 13
13194 77 24
13231 23003 24
23003 11355 13
13237 18570 24
13333 38514 24
13341 23610 24
13381 24177 24
13384 23060 24
23060 14115 12
13401 35321 24
13411 31091 24
31091 14768 20
14768 49239 8
13448 14493 24
14493 10150 20
10150 17808 21
13540 14549 24
14549 48409 15
13566 15286 24
15286 6010 20
6010 27172 4
6010 5078 10
15286 10287 23
10287 878 4
13590 31983 24
31983 46031 23
13707 29137 24
13768 42807 24
13776 49451 24
13855 17726 24
17726 12509 19
13989 40461 24
14058 33451 24
14059 14056 24
14128 47628 24
14193 21612 24
14229 41897 24
14260 20091 24
14416 36848 24
36848 49086 14
14490 2646 24
14490 24788 24
14577 37477 24
14578 49659 24
14618 38828 24
14659 41939 24
14745 39661 24
14831 17140 24
14841 40062 24
40062 6294 3
15025 47111 24
15033 48378 24
15096 36358 24
15174 40871 24
15338 32527 24
15395 24545 24
24545 5328 23
5328 6545 3
5328 7587 8
15402 37958 24
15426 36676 24
36676 43817 17
43817 13296 12
15428 14727 24
15645 45534 24
45534 21767 5
15718 27573 24
27573 46300 23
46300 17718 20
15873 41511 24
41511 29455 11
16096 23823 24
16118 45202 24
45202 30944 4
16222 18744 24
18744 35648 9
16263 13961 24
16306 3635 24
16351 23348 24
16405 32418 24
16446 29805 24
29805 33606 3
33606 20902 10
20902 24241 1
24241 12553 5
24241 41472 15
24241 31480 18
31480 35645 9
16609 20967 24
16694 38593 24
38593 5533 11
16739 43391 24
16822 34202 24
16857 47107 24
16858 45237 24
16917 38177 24
38177 30018 2
30018 4128 2
30018 47569 2
17121 29836 24
29836 35745 8
29836 44438 16
17123 35105 24
17136 17432 24
17432 19527 2
19527 11368 7
11368 43093 5
11368 11911 9
17152 30792 24
