Algorithm: Prim's MST
14944 70152 31
48909 99832 32
49098 63362 32
49196 87235 32
87235 25173 1
25173 80360 3
25173 81406 5
80360 88612 5
49324 67788 32
49444 37531 32
49494 32580 32
32580 77432 6
77432 94612 16
94612 93768 5
32580 61321 17
77432 59337 17
59337 42588 5
49573 69898 32
69898 96686 22
69898 86804 24
49738 28652 32
28652 97995 15
28652 72829 16
49785 90093 32
90093 18824 4
90093 63846 10
63846 73081 11
90093 60410 12
60410 79736 3
60410 25409 8
63846 77371 16
60410 93592 17
49812 28106 32
28106 27476 4
27476 19340 20
19340 14198 22
27476 45811 28
45811 50128 11
45811 60689 28
28106 93304 32
49890 11961 32
11961 55949 7
11961 4415 11
4415 37291 2
37291 45747 14
11961 57073 22
55949 88235 28
88235 78307 21
37291 17202 30
17202 79721 20
17202 3782 29
17202 17970 32
37291 98254 32
98254 68071 4
45747 99376 32
49890 68209 32
49890 92440 32
49910 34746 32
34746 38600 11
34746 48713 12
49919 53448 32
49936 29805 32
29805 35039 28
35039 56637 5
35039 91681 25
49974 57705 32
57705 66029 31
66029 46536 17
50022 55091 32
55091 8378 17
50078 80562 32
80562 51223 23
50110 89093 32
89093 48948 11
89093 15534 16
15534 41746 16
41746 42181 21
42181 83334 16
41746 69899 26
83334 23100 28
23100 46261 8
23100 97366 26
89093 52879 30
52879 42937 20
50346 71073 32
50416 83723 32
83723 87394 1
83723 43209 23
43209 42273 8
42273 63579 9
42273 61202 17
42273 27378 28
27378 48749 30
50444 9819 32
50738 39839 32
39839 13447 2
39839 73847 19
73847 92933 4
73847 97909 19
92933 36260 20
39839 60684 23
60684 38142 2
36260 93759 27
93759 80688 3
93759 18000 19
18000 61196 16
18000 12575 23
13447 3398 28
3398 2019 22
2019 5893 3
5893 2087 3
2019 58834 15
58834 11643 2
11643 17014 20
17014 5703 13
3398 77050 23
2087 37805 29
73847 44208 31
80688 67579 31
36260 91243 32
50892 59066 32
50917 84256 32
50939 86904 32
51229 80651 32
51239 33090 32
33090 32563 24
32563 58027 14
58027 2432 21
2432 44413 17
32563 32037 30
32037 17918 23
17918 27646 8
27646 73363 9
73363 16819 8
27646 60017 10
16819 28330 11
60017 37292 15
16819 73003 17
73003 12632 22
32037 27299 23
12632 28882 24
60017 94248 24
94248 63659 16
16819 14138 29
51680 86957 32
86957 69156 14
52060 91627 32
52254 60718 32
52475 67321 32
67321 97431 21
67321 53660 25
52582 63032 32
63032 58201 10
52599 94164 32
52650 86680 32
52815 94476 32
94476 79983 3
94476 94384 26
94384 93042 24
93042 60719 2
93042 93370 29
53036 42231 32
53370 44065 32
53370 79330 32
79330 57094 7
79330 39639 18
53430 87571 32
87571 46948 2
46948 60836 14
60836 31985 16
53458 69484 32
53610 83752 32
83752 39163 19
53624 63460 32
63460 46817 16
53784 64623 32
54118 48930 32
48930 58721 25
58721 27773 19
27773 11321 14
11321 37586 20
37586 12913 16
12913 94059 28
94059 55204 27
55204 12290 13
12290 90211 3
12290 7872 16
12290 40651 23
54139 82543 32
82543 91216 1
82543 12564 24
12564 36306 20
54209 38097 32
38097 57130 2
54245 5387 32
5387 17052 31
54338 76523 32
54474 23617 32
23617 38674 6
54478 80107 32
80107 65813 5
80107 23805 26
54716 91246 32
54863 75396 32
75396 76777 12
55174 95530 32
95530 19948 4
19948 73723 21
19948 30990 22
19948 87640 23
87640 10108 6
19948 32038 26
55182 44619 32
55348 72407 32
72407 57068 16
57068 27935 22
55457 26547 32
56012 85294 32
85294 75627 1
85294 87550 24
87550 87766 6
87766 16711 6
87550 42135 9
42135 65825 14
42135 12405 15
12405 13115 24
13115 23594 2
87550 62628 29
62628 60661 21
60661 87581 9
62628 18217 22
18217 91469 1
18217 51329 18
87550 75101 30
56113 29522 32
56150 99601 32
99601 91564 13
91564 70572 4
70572 83567 13
91564 1207 29
1207 50 32
56288 47461 32
47461 34699 29
34699 21800 1
21800 96582 4
34699 92676 13
96582 74203 24
74203 32666 14
32666 4028 21
4028 93 4
93 58909 13
93 98494 31
56702 83977 32
56707 38745 32
38745 6492 7
38745 26867 20
26867 43586 11
6492 432 27
432 1534 10
56767 10965 32
10965 3238 4
10965 38786 23
56845 81015 32
57185 34176 32
57345 18227 32
18227 90365 17
57427 26590 32
26590 27480 7
27480 73464 9
73464 85333 13
73464 94834 16
85333 16075 18
85333 58955 20
94834 42466 25
16075 9728 26
9728 23949 16
23949 23988 29
9728 50121 31
57833 35997 32
35997 26306 18
26306 15628 6
15628 2762 17
2762 4441 1
26306 34918 18
4441 26021 25
2762 33888 26
2762 24190 32
24190 33171 22
33171 65405 4
57855 82348 32
57891 17558 32
17558 32817 24
57907 27348 32
27348 56984 6
57921 44286 32
57971 80368 32
80368 38587 2
58330 45261 32
45261 68374 12
45261 59885 31
58338 95765 32
58374 51231 32
51231 31794 24
31794 56996 30
58399 78517 32
58474 68587 32
68587 46872 6
58532 22399 32
58553 17981 32
58580 97460 32
97460 64894 1
97460 63753 2
63753 4099 4
4099 8844 6
63753 65331 6
65331 94211 12
65331 82718 15
97460 53035 23
53035 90722 4
53035 75066 5
64894 99956 24
99956 59998 14
59998 7015 20
99956 22630 23
75066 79966 24
99956 86994 28
86994 41876 26
65331 50784 29
50784 86995 3
86995 5176 1
58663 60329 32
60329 89210 5
58679 27734 32
58727 78049 32
58735 90199 32
58851 29150 32
59055 80151 32
80151 82570 10
82570 90393 7
59722 67352 32
59758 41361 32
41361 63487 22
59946 57319 32
57319 21375 31
21375 18213 9
21375 16403 17
16403 69306 2
60024 82053 32
82053 6918 1
6918 14726 12
60123 89205 32
60165 47465 32
47465 48640 19
48640 48376 14
48376 91101 2
48376 99936 13
99936 77988 17
47465 99913 20
60366 67461 32
60508 47386 32
60572 19672 32
60731 18785 32
18785 47312 9
47312 10203 9
10203 92185 11
18785 45013 11
10203 95768 21
18785 50422 28
50422 23667 30
60748 28321 32
28321 12171 18
12171 47251 1
47251 82653 9
82653 54719 20
54719 37656 2
37656 35959 25
35959 37806 19
47251 72360 30
60804 57198 32
60868 40043 32
40043 41276 16
40043 99983 27
99983 15853 4
60940 8797 32
8797 38961 14
8797 2165 16
2165 33854 1
2165 38566 17
2165 58207 25
60983 24856 32
24856 81506 23
61055 48131 32
48131 39491 14
61202 37584 32
61441 87463 32
61475 81067 32
81067 97108 7
62042 59843 32
59843 1404 6
1404 17067 20
17067 28578 6
1404 19507 30
62125 77635 32
77635 44861 12
62156 87360 32
87360 40531 6
40531 74521 4
40531 41949 14
87360 88599 23
87360 17025 26
17025 36122 29
36122 18238 4
18238 44899 9
18238 80515 19
18238 27902 26
27902 70398 28
62187 61723 32
62413 6217 32
6217 16855 9
6217 10590 16
10590 81499 2
10590 99774 7
99774 89726 2
81499 58956 27
58956 40514 10
62646 88228 32
88228 14880 23
62743 68117 32
62921 27341 32
27341 94515 31
94515 16782 9
16782 13593 17
13593 18927 4
13593 33971 21
16782 77392 28
63216 20023 32
20023 15015 28
63247 63625 32
63276 66293 32
63285 54075 32
63326 7512 32
7512 3456 26
3456 69148 10
69148 41709 17
41709 19661 21
19661 7868 20
7868 8965 3
3456 47919 24
63714 94253 32
94253 93875 29
93875 27846 27
27846 44620 26
64207 24667 32
24667 90526 6
90526 89286 11
64248 9487 32
9487 79170 2
9487 45810 28
45810 66764 8
9487 4205 32
64849 83216 32
64880 52309 32
65074 67874 32
65130 80889 32
65190 89686 32
65645 58635 32
65867 56536 32
65960 47713 32
66046 91482 32
66263 72739 32
72739 14923 12
72739 68467 21
66396 60152 32
66540 99569 32
99569 99030 23
67141 50810 32
50810 52443 3
52443 49453 15
50810 17173 17
67254 32465 32
32465 34373 19
34373 63400 4
63400 4535 12
4535 24929 17
24929 25364 27
34373 10879 27
32465 17411 28
17411 72003 15
67381 39060 32
39060 78504 31
67433 19436 32
19436 80331 1
67748 68608 32
67917 28827 32
28827 18450 29
18450 94124 11
18450 72680 27
28827 50186 29
68021 57305 32
57305 99267 2
57305 78309 7
68297 99518 32
99518 32977 28
68354 83246 32
83246 37905 4
37905 43102 5
43102 82011 27
82011 67453 17
67453 82363 3
82011 75274 29
37905 44618 31
68599 47780 32
68613 42283 32
68687 89546 32
89546 52019 10
68874 37932 32
37932 14046 13
37932 25789 19
14046 30589 25
14046 64655 27
64655 58778 24
69116 56931 32
56931 99423 22
69428 39183 32
39183 31592 3
31592 62667 5
31592 8333 7
8333 1720 1
39183 79650 30
69890 95754 32
70018 79233 32
70024 73339 32
70115 66818 32
66818 37400 17
70216 75735 32
70440 52964 32
70575 62785 32
70729 87542 32
70880 63331 32
63331 79829 20
70982 64176 32
64176 89327 6
64176 13429 8
13429 88241 15
13429 23482 19
64176 41953 20
41953 19608 15
19608 76219 3
23482 39213 30
70992 41936 32
71071 78386 32
78386 70484 15
71079 46684 32
46684 74501 32
74501 2011 19
2011 42868 2
71468 118 32
71564 74736 32
71569 38728 32
71599 27179 32
71650 76474 32
71925 35191 32
72853 10034 32
10034 41742 11
10034 533 23
533 36459 7
72946 78552 32
78552 74270 4
74270 17172 8
74270 77719 24
17172 46000 26
46000 27354 6
72985 7479 32
7479 5497 10
73084 34611 32
34611 74705 11
74705 71236 26
71236 86086 20
71236 72479 26
34611 70129 32
73099 65666 32
65666 1729 4
1729 16551 14
16551 28317 7
28317 58433 13
1729 44857 16
73154 28373 32
28373 44225 2
28373 16078 12
73688 88988 32
73941 86339 32
74069 33289 32
33289 54899 2
33289 35227 8
54899 38264 17
74225 54459 32
54459 59696 3
74240 56456 32
56456 31689 2
31689 55310 10
55310 1388 7
31689 3766 17
74378 9853 32
74571 11381 32
11381 31195 30
74638 8514 32
8514 4267 19
4267 38572 23
4267 4489 26
4489 20249 8
20249 21967 15
4489 5428 25
5428 84715 29
74729 95120 32
95120 22030 15
74835 70374 32
75328 94018 32
75337 47191 32
76448 35182 32
35182 15297 3
15297 7770 17
7770 24760 13
7770 48211 13
35182 11636 19
11636 7403 19
48211 50419 21
50419 1143 9
1143 1318 19
7770 39485 26
7770 68962 28
68962 37365 5
68962 81994 11
37365 19457 23
19457 57751 26
57751 62616 12
19457 26641 28
1318 6661 29
26641 26045 30
76598 69302 32
76761 92883 32
92883 20615 24
20615 93946 3
20615 26331 5
77187 20064 32
20064 61858 28
77187 83086 32
77454 50070 32
50070 56025 28
56025 66928 30
66928 93679 8
66928 69339 14
69339 66277 25
77571 64249 32
64249 55168 21
55168 60629 18
60629 30483 9
60629 75030 21
77870 49013 32
49013 72816 20
72816 29569 10
29569 16494 11
49013 73241 21
49013 65413 28
78154 38151 32
38151 83920 29
83920 33554 10
33554 57180 5
83920 66899 31
66899 77059 14
77059 67553 2
78257 2196 32
2196 28329 30
28329 43073 1
43073 90072 15
90072 46099 28
46099 93206 9
93206 30637 2
90072 90765 29
90765 14733 7
14733 19180 12
19180 87357 8
19180 30807 13
19180 83401 22
83401 86866 13
46099 91722 32
78355 95432 32
78426 64246 32
78523 71951 32
71951 33242 22
33242 3619 9
3619 4466 10
4466 7904 1
7904 42543 9
7904 14073 18
14073 68251 15
33242 33265 19
33242 99746 22
71951 77986 23
7904 43474 26
43474 27264 22
27264 50012 18
27264 19731 24
19731 16150 23
16150 2897 20
43474 57629 24
16150 5026 26
5026 4764 20
4764 8735 19
71951 63485 27
63485 55117 12
63485 92340 20
3619 20014 28
20014 56724 8
4466 13793 28
13793 96165 5
68251 85986 28
4764 63022 32
78865 31590 32
78910 35375 32
79183 39321 32
39321 5331 3
5331 45670 7
79501 81581 32
79594 98343 32
98343 31450 24
31450 80680 14
79729 48978 32
48978 47324 26
47324 58782 28
48978 63354 29
63354 65901 9
63354 25965 25
25965 71773 25
63354 77095 27
79736 60279 32
60279 50799 11
50799 28912 27
28912 91632 26
91632 65770 30
79811 11804 32
11804 10667 8
11804 71147 18
10667 38721 22
11804 45022 30
79844 89489 32
89489 84721 19
84721 13362 3
84721 9485 22
89489 29507 23
29507 16124 14
89489 45479 24
45479 46351 6
13362 4243 29
4243 5637 14
4243 60137 18
60137 77730 5
77730 21198 26
21198 44125 16
80383 81085 32
81085 84243 18
84243 37495 28
80429 72394 32
80517 23654 32
23654 8758 23
80768 56424 32
56424 72350 15
72350 65718 18
80777 45178 32
80925 90019 32
90019 66722 17
66722 84113 24
84113 51754 9
51754 72129 9
80975 25713 32
25713 59445 19
81067 48224 32
81257 54950 32
54950 47486 11
47486 14913 24
81373 12039 32
12039 64994 10
81630 10520 32
81655 51341 32
51341 25102 25
51341 73474 27
81698 97814 32
81764 69296 32
69296 59496 25
59496 36791 16
36791 7985 27
7985 33068 15
33068 95500 24
7985 4863 25
82169 38491 32
38491 67631 6
67631 80241 13
80241 33794 13
82381 78772 32
82714 18137 32
82889 98635 32
98635 79669 30
79669 70758 2
83092 25084 32
83184 12076 32
12076 16843 5
12076 10251 27
10251 35106 30
83536 60462 32
83607 46592 32
83669 99722 32
83731 55766 32
84021 36388 32
84109 22570 32
22570 2471 4
2471 18727 8
2471 42692 13
42692 62292 17
18727 41442 23
41442 13433 17
13433 22986 21
22986 91058 10
18727 91160 30
91160 38697 16
13433 99118 31
22986 22758 31
22758 10739 9
22758 76071 28
76071 79115 12
79115 22671 14
22671 5276 32
5276 44472 17
44472 23571 28
84159 62275 32
84282 44852 32
84369 30078 32
30078 6970 4
6970 30446 4
30446 79023 24
79023 85152 16
30446 20541 32
84649 61472 32
84837 55019 32
85025 31806 32
85126 99263 32
85148 5298 32
85565 27713 32
27713 954 1
85724 56810 32
85813 97604 32
85860 87301 32
86058 96400 32
86430 73773 32
86606 74507 32
86742 43953 32
86855 87748 32
87748 24302 13
24302 49872 19
87080 54042 32
87110 20547 32
87206 19272 32
19272 12607 1
12607 56611 13
19272 31824 16
12607 97840 22
97840 42223 14
42223 24115 15
24115 44173 13
56611 91382 22
12607 1872 26
44173 60226 30
56611 42183 31
42183 31884 15
31884 45513 4
24115 29308 32
87333 57651 32
57651 10216 29
10216 61915 13
10216 49596 14
61915 84291 18
10216 44723 32
87943 5682 32
88071 22875 32
22875 9884 14
9884 16914 20
88259 93062 32
88572 82468 32
88994 89866 32
89866 92115 18
89569 48466 32
48466 21348 13
89584 97070 32
89793 38800 32
38800 63794 25
89917 83878 32
89985 38824 32
38824 48256 16
38824 94294 29
90253 34237 32
34237 86057 30
86057 45328 7
45328 43092 28
43092 38575 31
90282 26507 32
90551 51062 32
90626 14529 32
14529 86237 5
86237 96502 5
14529 75243 28
91237 52460 32
52460 12971 29
12971 32609 3
12971 23278 22
23278 48768 15
48768 94389 12
94389 69607 1
32609 48070 28
23278 77403 32
77403 89933 12
89933 84960 29
91350 89650 32
89650 81469 19
91471 86545 32
91696 30111 32
30111 15032 9
15032 80533 1
30111 69415 25
69415 7786 19
7786 43329 14
69415 89325 29
43329 29797 30
29797 41548 3
91963 14801 32
91980 72253 32
72253 50883 26
50883 45947 9
45947 24505 10
24505 20169 25
20169 42512 1
92040 67296 32
67296 36049 13
36049 40100 3
67296 3792 14
3792 58092 20
36049 65709 25
92298 21757 32
21757 74038 6
92533 78235 32
92616 47293 32
47293 84471 7
84471 99872 13
93146 96785 32
96785 61920 23
61920 22538 18
22538 62984 11
22538 95445 32
95445 96754 29
93210 54607 32
54607 62400 15
93255 93300 32
93308 20421 32
20421 17169 17
17169 22388 30
93316 19079 32
19079 11889 24
93994 42435 32
42435 52001 13
94020 63840 32
63840 72784 9
72784 57994 7
94205 54700 32
94253 19040 32
19040 46743 26
46743 70166 28
70166 72830 24
72830 95611 20
46743 76764 32
76764 76414 19
95025 99249 32
99249 65053 14
65053 40582 14
95609 72275 32
95742 63078 32
95930 81040 32
96030 89295 32
96119 46859 32
46859 39890 27
39890 14927 10
14927 57880 4
46859 98412 27
96252 80554 32
96539 94624 32
94624 94590 18
94624 28120 20
28120 17222 16
17222 66173 15
94590 25897 23
25897 58054 14
58054 27955 19
27955 97401 10
97401 78276 22
78276 8384 24
8384 5925 10
17222 17534 31
17534 89400 12
17534 11033 13
17534 33641 20
17534 40969 23
11033 12583 26
12583 17642 5
11033 56808 26
25897 75489 31
75489 67038 22
75489 38485 29
38485 35843 22
38485 82723 25
97707 39456 32
39456 40905 27
40905 30448 27
30448 52058 3
97754 48071 32
48071 11853 19
11853 40296 19
40296 75349 3
40296 76626 4
98046 9276 32
98330 87339 32
87339 72986 6
72986 44741 22
44741 11756 3
11756 15881 2
15881 87729 3
87729 84268 17
84268 41623 10
41623 49232 3
11756 3015 22
3015 11270 2
3015 25970 2
11270 72961 3
3015 36277 5
72961 77329 16
49232 46515 23
46515 69553 13
69553 25006 13
25006 81153 11
46515 83055 20
25970 63512 25
41623 99822 25
46515 38579 26
81153 14908 31
98416 45092 32
98718 7429 32
7429 94530 16
94530 21492 21
21492 26846 11
26846 3967 9
94530 57309 24
98775 94751 32
94751 97243 6
99029 83991 32
83991 28545 22
99045 95067 32
95067 45097 3
95067 84319 10
84319 66509 30
99210 68875 32
68875 65710 17
65710 76927 10
99466 716 32
716 2777 12
716 92219 32
99690 92535 32
99853 52229 32
6 87390 33
87390 56080 1
56080 65475 22
16 10376 33
34 69514 33
57 3420 33
3420 168 6
168 3605 2
168 93741 22
93741 74503 22
168 78 24
78 26254 22
168 29053 24
74503 47501 24
78 29 31
29 6160 7
6160 7426 6
7426 6858 2
7426 33056 6
29 19561 8
19561 91888 6
33056 8617 15
6858 2583 17
29 49 19
2583 78830 19
78830 56377 5
6858 8937 21
8937 27535 18
49 1936 23
1936 3433 13
3433 12205 18
49 75527 23
75527 24822 4
24822 8960 15
1936 13602 23
13602 23604 13
23604 73011 3
2583 52574 26
56377 20360 26
3420 21067 31
21067 53230 9
83 3504 33
3504 18459 2
88 55814 33
90 226 33
226 86937 9
86937 62320 27
226 4407 29
4407 16419 9
4407 59131 23
59131 81230 26
4407 75043 29
75043 60399 17
81230 4147 32
4147 1216 18
4147 87315 19
87315 93745 24
1216 14770 28
149 58493 33
152 13216 33
13216 58159 21
58159 72373 8
175 62458 33
199 86420 33
307 68977 33
68977 70181 25
309 46888 33
46888 66125 12
46888 41675 14
41675 70272 5
70272 97818 7
97818 46218 18
364 70698 33
407 19757 33
19757 54368 27
54368 58661 5
58661 74551 5
54368 97125 29
97125 46758 11
46758 57476 3
46758 72145 22
58661 56634 30
419 74690 33
420 8664 33
432 373 33
373 3485 10
3485 80157 15
373 2557 19
451 965 33
483 302 33
535 958 33
958 44737 31
544 82485 33
82485 57520 8
57520 66433 21
549 86965 33
86965 61706 24
61706 41697 20
575 52488 33
52488 42629 9
52488 32223 15
32223 69324 15
52488 95915 17
52488 46245 21
46245 36244 30
601 75267 33
608 2346 33
630 86111 33
86111 12993 23
86111 61022 29
660 52510 33
667 119 33
119 7065 10
119 72252 10
119 11320 15
7065 69460 20
11320 39888 23
11320 80545 23
119 23032 25
708 36863 33
751 7250 33
7250 8919 10
7250 94310 29
935 49743 33
49743 17495 13
17495 55401 4
986 90700 33
989 10199 33
1002 56824 33
1030 28681 33
1078 52237 33
1078 79772 33
1112 1530 33
1124 35470 33
1124 91209 33
91209 54237 26
91209 68478 32
1151 10140 33
10140 99661 18
1322 11858 33
11858 63439 25
63439 81520 6
1331 8751 33
8751 71055 8
8751 59139 27
59139 51956 1
51956 68848 7
1441 49827 33
1490 2775 33
2775 48681 10
2775 5534 19
5534 29128 7
29128 94369 10
29128 87866 20
87866 78891 5
78891 63245 17
29128 28394 28
28394 45538 6
45538 16881 9
28394 99938 14
28394 85301 16
16881 34105 21
34105 34213 2
34105 88425 19
88425 93844 15
5534 80335 30
80335 18963 5
18963 96743 8
80335 15845 18
15845 13251 21
13251 43589 3
18963 96182 28
96182 61476 4
61476 18007 6
18007 78050 13
78050 59575 24
96182 72066 28
13251 19833 30
1491 28679 33
28679 36179 14
36179 27356 9
36179 48755 19
28679 41370 22
41370 41516 8
41516 51266 5
51266 95665 7
95665 40164 23
41516 70647 24
36179 5274 26
36179 42548 29
42548 33432 3
5274 14477 30
33432 5242 31
5242 5567 9
5567 81089 2
5242 63710 21
63710 61527 9
5567 86351 30
86351 6125 20
6125 52699 19
86351 95957 21
51266 84749 32
84749 30019 29
30019 24288 22
30019 96696 26
96696 96306 32
96306 86505 15
86505 67594 15
67594 34321 20
1501 34468 33
34468 40566 32
40566 69517 15
1503 23129 33
23129 55188 17
55188 17348 8
17348 7417 9
1573 36608 33
36608 75306 30
1577 34842 33
34842 43821 20
1632 43980 33
43980 84468 10
43980 99503 11
99503 32163 13
32163 57970 22
57970 50325 4
1703 4674 33
4674 30121 19
4674 61140 25
61140 77508 1
4674 43699 26
43699 67348 12
61140 82920 29
82920 63486 9
63486 57468 4
82920 77222 11
57468 44935 31
1737 16730 33
16730 27893 4
27893 16346 7
16730 88997 25
1756 49385 33
49385 35595 10
1758 2639 33
1770 19868 33
1831 40587 33
40587 44640 15
40587 38205 18
38205 43360 25
1921 30973 33
30973 87460 7
1922 48691 33
1983 78429 33
2041 6783 33
6783 25485 10
6783 21911 21
6783 8474 29
8474 99893 28
2061 30763 33
30763 91260 14
91260 12055 7
12055 53607 4
53607 55064 9
91260 27958 17
12055 8014 18
12055 69765 20
91260 83610 27
83610 7703 5
7703 10783 2
7703 17531 3
7703 57051 3
7703 21322 8
21322 84245 15
17531 67634 22
67634 51666 2
51666 40688 7
40688 53182 3
53182 33113 15
40688 15652 16
83610 88273 24
